lat,lon,Name,Adresse, Nb de places BePark,
48.8245123,2.2737098,Indigo - Hôtel de Ville,60 RUE DU GÉNÉRAL LECLERC 92130 ISSY-LES-MOULINEAUX FRANCE, 92040008,lat,lon,Name,Adresse, Nb de places BePark,
48.8267006,2.2777159,Indigo - Corentin Celton,19, RUE VAUDETARD 92130 ISSY-LES-MOULINEAUX FRANCE, 92040009,lat,lon,Name,Adresse, Nb de places BePark,
48.8267340,2.2752062,Indigo - Issy Cœur de Ville P7,RUE VICTOR HUGO 92130 ISSY-LES-MOULINEAUX, 92040010,lat,lon,Name,Adresse, Nb de places BePark,
48.8267340,2.2752062,Indigo - Issy Cœur de Ville P8,RUE VICTOR HUGO 92130 ISSY-LES-MOULINEAUX, 92040011,lat,lon,Name,Adresse, Nb de places BePark,
48.8236155,2.3881201,Indigo - Quai d'Ivry,5, RUE FRANÇOIS MITTERRAND  94200 IVRY-SUR-SEINE FRANCE, 94041001,lat,lon,Name,Adresse, Nb de places BePark,
47.3491967,0.6643389,Indigo - Gamard Centre Ville,18 RUE GAMARD  37300 JOUÉ-LÉS-TOURS FRANCE, 37122002,lat,lon,Name,Adresse, Nb de places BePark,
48.7787059,2.3411283,Indigo - Halle des saveurs,13 RUE HENRI THIRARD, 941901,lat,lon,Name,Adresse, Nb de places BePark,
48.7779888,2.3430602,Indigo - Henri-Claude Thirard,RUE HENRI THIRARD, 94038001,lat,lon,Name,Adresse, Nb de places BePark,
48.7786818,2.3648094,Indigo - Paul Hochart,133 RUE PAUL HOCHART 94240, 94038002,lat,lon,Name,Adresse, Nb de places BePark,
48.7774385,2.3544404,Indigo - Lallier,137 RUE DE BICÊTRE 94240, 94038003,lat,lon,Name,Adresse, Nb de places BePark,
48.9256016,2.3342793,Indigo - Centrale Mobilité Ile Saint-Denis,QUAI DU CHÂTELIER – ZONE PRINTEMPS DE L’ÉCO-QUARTIER – ILE-SAINT-DENIS, 93066026,lat,lon,Name,Adresse, Nb de places BePark,
43.1789053,5.6081112,Indigo - Parc du Centre,BOULEVARD LAMARTINE  13600 LA CIOTAT FRANCE, 13028001,lat,lon,Name,Adresse, Nb de places BePark,
43.1738863,5.6036399,Indigo - Vieux Port,BD BERTOLUCCI  13600 LA CIOTAT FRANCE, 13028002,lat,lon,Name,Adresse, Nb de places BePark,
48.9278844,2.3910290,Indigo - La Courneuve Convention,RUE DE LA CONVENTION   93120 LA COURNEUVE  FRANCE, 93066001,lat,lon,Name,Adresse, Nb de places BePark,
48.9501771,3.1238945,Indigo - La Ferté-sous-Jouarre Parc Relais de la Gare,10, RUE DE LA GARE LA FERTÉ-SOUS-JOUARRE, 77183001,lat,lon,Name,Adresse, Nb de places BePark,
48.9505718,3.1257974,Indigo - La Ferté-sous-Jouarre Parc Relais de la Haute Vue,RUE DE LA GARE LA FERTÉ SOUS-JOUARRE, 77183002,lat,lon,Name,Adresse, Nb de places BePark,
48.9505070,3.1300590,Indigo - La Ferté-sous-Jouarre Parc Relais du Chevalier de la Barre,LA FERTÉ SOUS JOUARRE RUE DU CHEVALIER, 77183003,lat,lon,Name,Adresse, Nb de places BePark,
48.9096910,2.2470982,Indigo - Marché Liberté,PLACE DE LA LIBERTÉ  92250 LA GARENNE-COLOMBES FRANCE, 92035001,lat,lon,Name,Adresse, Nb de places BePark,
50.6553899,3.0603750,Indigo - Lille la Madeleine Carrefour Property,RUE DU PRÉ CATELAN  59110 LILLE FRANCE, 59350032,lat,lon,Name,Adresse, Nb de places BePark,
45.5077001,6.7047628,Indigo - Belleplagne Aval,.  73210 LA PLAGNE FRANCE, 73150005,lat,lon,Name,Adresse, Nb de places BePark,
45.5064590,6.7069050,Indigo - Belle-Plagne Amont,PARC AMONT  BELLE PLAGNE  73210      LA PLAGNE FRANCE, 73150006,lat,lon,Name,Adresse, Nb de places BePark,
49.5622635,3.6111001,Indigo - Parc Visiteurs,33 RUE MARCELIN BERTHELOT  02 LAON FRANCE, 02408001,lat,lon,Name,Adresse, Nb de places BePark,
43.2031577,5.7801802,Indigo - La Ferrage et Le cros du Loup,LE CROS DU LOUP  83330 LE CASTELLET FRANCE, 83035002,lat,lon,Name,Adresse, Nb de places BePark,
48.8312348,2.1260972,Indigo - Hôpital André Mignot,177, RUE DE VERSAILLES  78150 LE CHESNAY FRANCE, 78158001,lat,lon,Name,Adresse, Nb de places BePark,
48.8425519,2.5037758,Indigo - Georges Clemenceau,76, AVENUE GEORGES CLEMENCEAU  94170 LE PERREUX-SUR-MARNE FRANCE, 94058006,lat,lon,Name,Adresse, Nb de places BePark,
48.8413815,2.5052875,Indigo - 2 Avenues,117, AVENUE DU GÉNÉRAL DE GAULLE  94170 LE PERREUX-SUR-MARNE FRANCE, 94058007,lat,lon,Name,Adresse, Nb de places BePark,
48.8529403,2.5028144,Indigo - Galliéni,RUE GALLIÉNI  94170 LE PERREUX-SUR-MARNE FRANCE, 94058008,lat,lon,Name,Adresse, Nb de places BePark,
48.8413860,2.5040380,Indigo - Hôtel de Ville,PLACE DE LA LIBÉRATION LE PERREUX, 94058009,lat,lon,Name,Adresse, Nb de places BePark,
48.8523306,2.5061222,Indigo - Marché,RUE DU MARCHÉ  94170 LE PERREUX-SUR-MARNE FRANCE, 94058011,lat,lon,Name,Adresse, Nb de places BePark,
48.8508717,2.4985731,Indigo - l'Orangerie,8 RUE DE L'ORANGERIE  94170 LE PERREUX-SUR-MARNE FRANCE, 94058012,lat,lon,Name,Adresse, Nb de places BePark,
46.4993601,-1.7827165,Indigo - Centre Ville - Gare,2 RUE DE L'AMIRAL VAUGIRAUD  85100 LES SABLES-D'OLONNE  FRANCE, 85194001,lat,lon,Name,Adresse, Nb de places BePark,
46.4974465,-1.7924753,Indigo - Hôtel de Ville,7 RUE DU MARÉCHAL GÉNÉRAL LECLERC  85100 LES SABLES-D'OLONNE  FRANCE, 85194002,lat,lon,Name,Adresse, Nb de places BePark,
46.4954274,-1.7857172,Indigo - Halles,57 RUE DU PALAIS  85100 LES SABLES-D'OLONNE  FRANCE, 85194003,lat,lon,Name,Adresse, Nb de places BePark,
46.4951710,-1.7925130,Indigo - Atlantes,18 BOULEVARD FRANKLIN ROOSEVELT  85100 LES SABLES-D'OLONNE  FRANCE, 85194004,lat,lon,Name,Adresse, Nb de places BePark,
46.4975786,-1.7819367,Indigo - Cours Dupont, 2 COURS DUPONT  85100 LES SABLES-D'OLONNE  FRANCE, 85194005,lat,lon,Name,Adresse, Nb de places BePark,
46.4981209,-1.7790199,Indigo - Place Louis XI,26 COURS DUPONT  85100 LES SABLES-D'OLONNE  FRANCE, 85194006,lat,lon,Name,Adresse, Nb de places BePark,
46.4974075,-1.7863926,Indigo - Port de pêche,6-7 QUAI ERNEST DE FRANQUEVILLE  85100 LES SABLES-D'OLONNE  FRANCE, 85194007,lat,lon,Name,Adresse, Nb de places BePark,
48.6292127,2.5615652,Indigo - Lieusaint,AVENUE RENÉ CASSIN  77127 LIEUSAINT FRANCE, 77251003,lat,lon,Name,Adresse, Nb de places BePark,
50.6371379,3.0634744,Indigo - Grand Place,33 PLACE DU GÉNÉRAL DE GAULLE  59000 LILLE FRANCE, 59350001,lat,lon,Name,Adresse, Nb de places BePark,
50.6411772,3.0643784,Indigo - Vieux Lille,5 AVENUE DU PEUPLE BELGE  59800 LILLE FRANCE, 59350002,lat,lon,Name,Adresse, Nb de places BePark,
50.6343220,3.0672018,Indigo - Les Tanneurs,70 RUE DU MOLINEL  59000 LILLE FRANCE, 59350011,lat,lon,Name,Adresse, Nb de places BePark,
50.6350521,3.0583335,Indigo - LILLE Plaza,89 RUE NATIONALE  59000 LILLE FRANCE, 59350022,lat,lon,Name,Adresse, Nb de places BePark,
50.6332639,3.0224836,Indigo - Euratechnologies,RUE DES TEMPLIERS  59000 LILLE FRANCE, 59350027,lat,lon,Name,Adresse, Nb de places BePark,
50.6343127,3.0651284,Indigo - Rues Piétonnes - Le 31,6 RUE DE LA RIVIERETTE 59000 LILLE, 59350028,lat,lon,Name,Adresse, Nb de places BePark,
50.6412417,3.0764693,Indigo - LILLE LES GEANTS - GARE C,9 RUE DU BALLON, LILLE, 59350033,lat,lon,Name,Adresse, Nb de places BePark,
50.6296981,3.0950796,Indigo - Lille Fives Carrefour Property,268 RUE PIERRE LEGRAND  59800 LILLE FRANCE, 59350030,lat,lon,Name,Adresse, Nb de places BePark,
50.6276002,3.0329854,Indigo - Lille Moselle Carrefour Property,41 BOULEVARD DE LA MOSELLE  59000 LILLE FRANCE, 59350031,lat,lon,Name,Adresse, Nb de places BePark,
50.6134243,3.0337291,Indigo - Centre Oscar Lambret,3 RUE FREDERIC COMBEMALE LILLE, 59350039,lat,lon,Name,Adresse, Nb de places BePark,
50.6134243,3.0337291,Indigo - Centre Oscar Lambret,3 RUE FRÉDÉRIC COMBEMALE LILLE, 59350039,lat,lon,Name,Adresse, Nb de places BePark,
50.6366944,3.0735096,Indigo - Euralille Centre Commercial,164 AV. WILLY BRANDT, 59777 LILLE  59777 LILLE FRANCE, 59350023,lat,lon,Name,Adresse, Nb de places BePark,
50.6326569,3.0780770,Indigo - Euralille Grand Palais/Zénith,1 BLVD DES CITÉS UNIES, 59000 LILLE  59000 LILLE FRANCE, 59350024,lat,lon,Name,Adresse, Nb de places BePark,
50.6381531,3.0773910,Indigo - Euralille Gare B (Tours),179 BLVD DE TURIN, 59000 LILLE  59000 LILLE FRANCE, 59350025,lat,lon,Name,Adresse, Nb de places BePark,
50.6394041,3.0762265,Indigo - Euralille Gare A (Europe),13 AV. LE CORBUSIER, 59000 LILLE  59000 LILLE FRANCE, 59350026,lat,lon,Name,Adresse, Nb de places BePark,
50.6326599,3.0191456,Indigo - Delwaulle Lille Lomme,19 AVENUE MARIE LOUISE DELWAULLE 59160, 593500040,lat,lon,Name,Adresse, Nb de places BePark,
49.1460531,0.2316843,Indigo - Centre Hospitalier,4 RUE ROGER AINI  14100 LISIEUX FRANCE, 14366001,lat,lon,Name,Adresse, Nb de places BePark,
43.6733014,4.1300549,Indigo - Canal,RUE TIVOLI.34400 LUNEL, 34145007,lat,lon,Name,Adresse, Nb de places BePark,
45.7583991,4.8324873,Indigo - Bellecour,PLACE BELLECOUR  69002 LYON FRANCE, 69123001,lat,lon,Name,Adresse, Nb de places BePark,
45.7850023,4.8537389,Indigo - Cité Internationale P1,64, BOULEVARD DU QUAI CHARLES DE GAULLE  69006 LYON FRANCE, 69123002,lat,lon,Name,Adresse, Nb de places BePark,
45.7408848,4.8188441,Indigo - Parking Confluence,112 COURS CHARLEMAGNE  69002 LYON FRANCE, 69123006,lat,lon,Name,Adresse, Nb de places BePark,
45.7885644,4.7883496,Indigo - Lyon Clinique Sauvegarde,AV. DAVID BEN GOURION 69009 LYON  69009 LYON FRANCE, 69123007,lat,lon,Name,Adresse, Nb de places BePark,
45.7689344,4.8368065,Indigo - Parking Opéra,21 PLACE TOLOZAN  69001 LYON FRANCE, 69123008,lat,lon,Name,Adresse, Nb de places BePark,
45.7876644,4.8113104,Indigo - Lyon Vaise,5 RUE DE LA NAVIGATION 69009, 690009,lat,lon,Name,Adresse, Nb de places BePark,
45.7630939,4.8598311,Indigo - Lyon Part-Dieu,199 RUE DE BONNEL 69003, 69123010,lat,lon,Name,Adresse, Nb de places BePark,
48.9457132,2.1438185,Indigo - Maisons-Laffitte Gare,PLACE DE LA LIBÉRATION MAISONS LAFFITTE, 7835807,lat,lon,Name,Adresse, Nb de places BePark,
48.9449255,2.1556587,Indigo - Parc des Graviers,5, RUE DE PARIS, 78600 MAISONS LAFFITE, 7835808,lat,lon,Name,Adresse, Nb de places BePark,
48.9395319,2.1396384,Indigo - Parc des Côtes,101, RUE DES CÔTES, 78600 MAISONS LAFFITTE, 7835809,lat,lon,Name,Adresse, Nb de places BePark,
48.8235447,2.2997628,Indigo - Parc Plateau de Vanves,47, BOULEVARD CHARLES DE GAULLE  92240 MALAKOFF FRANCE, 92046001,lat,lon,Name,Adresse, Nb de places BePark,
48.8217464,2.3017169,Indigo - Hôtel de Ville,40, RUE GABRIEL CRIÉ  92240 MALAKOFF FRANCE, 92046002,lat,lon,Name,Adresse, Nb de places BePark,
48.9992560,1.6758499,Indigo - Centre Hospitalier François Quesnay,2 BIS BOULEVARD SULLY  78200 MANTES-LA-JOLIE FRANCE, 78361007,lat,lon,Name,Adresse, Nb de places BePark,
48.9899322,1.7036135,Indigo - PSR Gare,PLACE DU 8 MAI 1945  78200 MANTES-LA-JOLIE FRANCE, 78361004,lat,lon,Name,Adresse, Nb de places BePark,
48.9901150,1.7145710,Indigo - Marché,PLACE SAINT-JACQUES  78200 MANTES-LA-JOLIE FRANCE, 78361002,lat,lon,Name,Adresse, Nb de places BePark,
48.9890160,1.7155198,Indigo - Coeur de Mantes,25 RUE GAMBETTA  78200 MANTES-LA-JOLIE FRANCE, 78361006,lat,lon,Name,Adresse, Nb de places BePark,
48.9875559,1.7136773,Indigo - Mantes-la-Jolie Brieussel,RUE DE LORRAINE, 78200 MANTES-LA-JOLIE, 78361008,lat,lon,Name,Adresse, Nb de places BePark,
48.9884777,1.7115640,Indigo - Normandie,PLACE HENRI DUNANT  78200 MANTES-LA-JOLIE FRANCE, 78361003,lat,lon,Name,Adresse, Nb de places BePark,
48.9919538,1.7120541,Indigo - Vieux Pilori,RUE D'ALSACE  78200 MANTES-LA-JOLIE FRANCE, 78361005,lat,lon,Name,Adresse, Nb de places BePark,
48.9875868,1.7049382,Indigo - Parc Relais Jaouen,JEAN JAOUEN  78711 MANTES-LA-VILLE FRANCE, 78362003,lat,lon,Name,Adresse, Nb de places BePark,
43.2805015,5.3881294,Indigo - Prado Perier,20, ALLÉE TURCAT-MÉRY  13008 MARSEILLE FRANCE, 13055001,lat,lon,Name,Adresse, Nb de places BePark,
43.3002807,5.3746317,Indigo - Sainte-Barbe,16, RUE SAINTE-BARBE  13001 MARSEILLE FRANCE, 13055004,lat,lon,Name,Adresse, Nb de places BePark,
43.2970209,5.3754708,Indigo - Bourse - Musée d'Histoire,1 RUE REINE ELISABETH  13001 MARSEILLE FRANCE, 13055005,lat,lon,Name,Adresse, Nb de places BePark,
43.2944572,5.3869440,Indigo - Jean Jaurès,PLACE JEAN JAURÈS  13000      MARSEILLE FRANCE, 13055006,lat,lon,Name,Adresse, Nb de places BePark,
43.2951142,5.3756777,Indigo - Charles de Gaulle,22, PLACE GÉNÉRAL DE GAULLE 13001 MARSEILLE, 13055007,lat,lon,Name,Adresse, Nb de places BePark,
43.2906050,5.3795141,Indigo - Préfecture,INDIGO PARK - PARKING PREFECTURE  13006 MARSEILLE FRANCE, 13055010,lat,lon,Name,Adresse, Nb de places BePark,
43.2906050,5.3795141,Indigo - Marseille Préfecture Police,PARKING PRÉFECTURE PLACE DE LA PRÉFECTURE 13006 MARSEILLE FRANCE, 13055011,lat,lon,Name,Adresse, Nb de places BePark,
43.2844164,5.3858648,Indigo - Castellane,14 BIS, AVENUE JULES CANTINI  13006 MARSEILLE FRANCE, 13055012,lat,lon,Name,Adresse, Nb de places BePark,
43.2551289,5.3763160,Indigo - Hippodrome Borely,AVENUE PIERRE MENDES FRANCE  13008 MARSEILLE FRANCE, 13055015,lat,lon,Name,Adresse, Nb de places BePark,
43.2924311,5.3673776,Indigo - Vieux Port  la Criée,38, QUAI DE RIVE-NEUVE  13007 MARSEILLE FRANCE, 13055017,lat,lon,Name,Adresse, Nb de places BePark,
43.2893089,5.3956135,Indigo - Hôpital de la Conception,145 BOULEVARD BAILLE  13005 MARSEILLE FRANCE, 13055018,lat,lon,Name,Adresse, Nb de places BePark,
43.2975881,5.3810513,Indigo - Vieux Port MUCEM,ESPLANADE J4 BOULEVARD DU LITTORAL 13000      MARSEILLE FRANCE, 13055028,lat,lon,Name,Adresse, Nb de places BePark,
43.2838621,5.3806357,Indigo - Paradis Mélizan,202 RUE  PARADIS  13006 MARSEILLE FRANCE, 13055029,lat,lon,Name,Adresse, Nb de places BePark,
43.3125460,5.3670485,Indigo - Quai d'Arenc,2 QUAI D'ARENC  13000 MARSEILLE FRANCE, 13055030,lat,lon,Name,Adresse, Nb de places BePark,
43.3067346,5.3641865,Indigo - Les Terrasses du Port,9 , QUAI DU LAZARET   13002 MARSEILLE FRANCE, 13055031,lat,lon,Name,Adresse, Nb de places BePark,
43.3151802,5.3701122,Indigo - Hôpital Européen,AVENUE ROGER SALENGRO  13003 MARSEILLE FRANCE, 13055032,lat,lon,Name,Adresse, Nb de places BePark,
43.2928585,5.3717320,Indigo - Estienne d'Orves,PLACE AUX HUILES  13001 MARSEILLE FRANCE, 13055035,lat,lon,Name,Adresse, Nb de places BePark,
43.3250155,5.3654815,Indigo - Les Fabriques,8 RUE ANDRÉ ALLAR 13015, 13055039,lat,lon,Name,Adresse, Nb de places BePark,
43.3007848,5.3705381,Indigo - République,RUE DE LA RÉPUBLIQUE  13002 MARSEILLE FRANCE, 13055026,lat,lon,Name,Adresse, Nb de places BePark,
43.3006819,5.3699959,Indigo - Phocéens,12, RUE JEAN-MARC CATHALA, 13055037,lat,lon,Name,Adresse, Nb de places BePark,
43.3105274,5.3682026,Indigo - Marseille Euromed,52, QUAI DE LAZARET 13002 MARSEILLE, 13055036,lat,lon,Name,Adresse, Nb de places BePark,
43.3805677,5.3646782,Indigo - TPS Medipark,34, BOULEVARD PIERRE DRAMARD 13015 MARSEILLE, 1300402,lat,lon,Name,Adresse, Nb de places BePark,
48.9542785,2.9085362,Indigo - Centre-ville - Grand Cerf,33, RUE DU TAN  77100 MEAUX FRANCE, 77284002,lat,lon,Name,Adresse, Nb de places BePark,
48.9556870,2.8872220,Indigo - Meaux Cité administrative,52, RUE ARISTIDE BRIAND  77100 MEAUX FRANCE, 77284003,lat,lon,Name,Adresse, Nb de places BePark,
48.9562196,2.8740417,Indigo - Meaux Gare,RUE DES TRINITAIRES  77100 MEAUX FRANCE, 77284004,lat,lon,Name,Adresse, Nb de places BePark,
48.9531985,2.8784054,Indigo - Meaux Luxembourg,RUE TRONCHET  77100 MEAUX FRANCE, 77284005,lat,lon,Name,Adresse, Nb de places BePark,
48.9582379,2.8775381,Indigo - Meaux Hôtel de Ville,PLACE JACQUES CHIRAC  77100 MEAUX FRANCE, 77284006,lat,lon,Name,Adresse, Nb de places BePark,
48.9619460,2.8798460,Indigo - Meaux Jean Rose 1,BOULEVARD JEAN ROSE,  77100 MEAUX FRANCE, 77284007,lat,lon,Name,Adresse, Nb de places BePark,
48.9619460,2.8798460,Indigo - Meaux Jean Rose 2,BOULEVARD JEAN ROSE,  77100 MEAUX FRANCE, 77284008,lat,lon,Name,Adresse, Nb de places BePark,
48.9585577,2.8760607,Indigo - Meaux Verdun,COURS DE VERDUN,  77100 MEAUX FRANCE, 77284009,lat,lon,Name,Adresse, Nb de places BePark,
48.9572450,2.8881300,Indigo - Meaux Sablonnière,RUE DE LA SABLONNIÈRE,  77100 MEAUX FRANCE, 77284010,lat,lon,Name,Adresse, Nb de places BePark,
48.5380130,2.6609479,Indigo - Gambetta,11, BOULEVARD GAMBETTA  77000 MELUN FRANCE, 77288002,lat,lon,Name,Adresse, Nb de places BePark,
48.5392344,2.6571695,Indigo - Victor Hugo,13, BOULEVARD VICTOR HUGO  77000 MELUN FRANCE, 77288003,lat,lon,Name,Adresse, Nb de places BePark,
48.5404430,2.6607381,Indigo - Lebarbier,2, PASSAGE LEBARBIER  77000 MELUN FRANCE, 77288004,lat,lon,Name,Adresse, Nb de places BePark,
48.5402654,2.6582112,Indigo - Porte de Paris,9, PLACE PORTE DE PARIS  77000 MELUN FRANCE, 77288005,lat,lon,Name,Adresse, Nb de places BePark,
48.5387289,2.6647628,Indigo - Marché Gaillardon,58, RUE GAILLARDON  77000 MELUN FRANCE, 77288007,lat,lon,Name,Adresse, Nb de places BePark,
48.5367394,2.6578258,Indigo - Place Praslin,5, PLACE PRASLIN  77000 MELUN FRANCE, 77288008,lat,lon,Name,Adresse, Nb de places BePark,
48.5264017,2.6556635,Indigo - PSR - Parc de la Gare,5, RUE DE L'INDUSTRIE  77000 MELUN FRANCE, 77288009,lat,lon,Name,Adresse, Nb de places BePark,
44.8296800,-0.7129039,Indigo - Aéroport Merignac,AÉROPORT DE BORDEAUX, RUE RENÉ CASSIN  33700 BORDEAUX FRANCE, 33063019,lat,lon,Name,Adresse, Nb de places BePark,
49.1141304,6.2095092,Indigo - Clinique Claude Bernard,97, RUE CLAUDE BERNARD  57000 METZ FRANCE, 57463004,lat,lon,Name,Adresse, Nb de places BePark,
49.1123029,6.1778211,Indigo - Saint-Thiébault,PLACE SAINT-THIÉBAULT  57000 METZ FRANCE, 57463005,lat,lon,Name,Adresse, Nb de places BePark,
49.1047032,6.1823684,Indigo - Centre Commercial MUSE,4 RUE JEAN LAURAIN    METZ FRANCE, 57463009,lat,lon,Name,Adresse, Nb de places BePark,
49.1059156,6.1815772,Indigo - Metz Rue des Messageries,RUE DES MESSAGERIES  57000 METZ FRANCE, 57463011,lat,lon,Name,Adresse, Nb de places BePark,
49.1178207,6.1797453,Indigo - Saint jacques,PLACE DES PARAIGES  57000 METZ FRANCE, 57463012,lat,lon,Name,Adresse, Nb de places BePark,
49.1201432,6.1743298,Indigo - Cathédrale,RUE D'ESTRÉES  57000 METZ FRANCE, 57463001,lat,lon,Name,Adresse, Nb de places BePark,
49.1135950,6.2125686,Indigo - Metz Claude Bernard,RUE CLAUDE BERNARD 57000 METZ, 57463008,lat,lon,Name,Adresse, Nb de places BePark,
49.1077084,6.1714992,Indigo - Metz Crédit Mutuel,17, RUE DU SABLON 57000 METZ, 570015,lat,lon,Name,Adresse, Nb de places BePark,
49.1103080,6.1766033,Indigo - Metz Gare,PLACE DU GÉNÉRAL DE GAULLE 57000 METZ, 570017,lat,lon,Name,Adresse, Nb de places BePark,
49.1152684,6.1799378,Indigo - Metz Coislin,7, RUE COISLIN 57000 METZ, 570018,lat,lon,Name,Adresse, Nb de places BePark,
49.1193074,6.1757236,Indigo - Maud'huy,PLACE DE MAUD'HUY 57000 METZ, 570019,lat,lon,Name,Adresse, Nb de places BePark,
49.1054976,6.1741463,Indigo - Metz Pompidou,RUE AUX ARÈNES, 570022,lat,lon,Name,Adresse, Nb de places BePark,
49.1156785,6.1682352,Indigo - Metz République,BOULEVARD POINCARÉ 57000 METZ, 570023,lat,lon,Name,Adresse, Nb de places BePark,
48.7880251,2.2288302,Indigo - Place Centrale,RUE BERNARD DELPUECH  92360 MEUDON-LA-FORÊT FRANCE, 92048001,lat,lon,Name,Adresse, Nb de places BePark,
47.9958732,2.7310227,Indigo - Hôtel de Ville,41, RUE GAMBETTA  45200 MONTARGIS FRANCE, 45208002,lat,lon,Name,Adresse, Nb de places BePark,
47.9940278,2.7337692,Indigo - Dorée,A CÔTÉ DE LA RUE DORÉE 5, ALLÉE GÉRARD BOUCHE 45200 MONTARGIS FRANCE, 45208003,lat,lon,Name,Adresse, Nb de places BePark,
49.1009521,6.1541470,Indigo - Nation,128, RUE DE PONT À MOUSSON 57950 MONTIGNY LES METZ, 570401,lat,lon,Name,Adresse, Nb de places BePark,
49.0996294,6.1548375,Indigo - Saint Joseph,2, RUE DU GÉNÉRAL POUGIN 57950 MONTIGNY LES METZ, 570402,lat,lon,Name,Adresse, Nb de places BePark,
48.9735707,2.3113785,Indigo - Montmorency Pierre Mendès-France,FRANCE MONTMORENCY PLACE PIERRE MENDÈS FRANCE, 9542802,lat,lon,Name,Adresse, Nb de places BePark,
43.6128620,3.8700001,Indigo - Peyrou Pitot,7 RUE DU CARRÉ DU ROI  34000 MONTPELLIER FRANCE, 34172003,lat,lon,Name,Adresse, Nb de places BePark,
43.6087733,3.8824263,Indigo - Triangle,CENTRE COMMERCIAL LE TRIANGLE ALLÉE JULES MILHAU 34000 MONTPELLIER FRANCE, 34172004,lat,lon,Name,Adresse, Nb de places BePark,
48.8617030,2.4427025,Indigo - Mairie de Montreuil,5 BIS RUE FRANKLIN 93100 MONTREUIL, 93048002,lat,lon,Name,Adresse, Nb de places BePark,
48.8542181,2.4171005,Indigo - Atlas Montreuil,2 RUE ARMAND CARREL 93100 MONTREUIL, 93048003,lat,lon,Name,Adresse, Nb de places BePark,
48.8552906,2.4336287,Indigo - Aragon Montreuil,18 RUE DOUY DELCUPE 93100 MONTREUIL, 93048004,lat,lon,Name,Adresse, Nb de places BePark,
48.8106476,2.3146072,Indigo - Messier,160 AVENUE DE LE RÉPUBLIQUE  92120 MONTROUGE FRANCE, 92049010,lat,lon,Name,Adresse, Nb de places BePark,
48.8150260,2.3173222,Indigo - Verdier République,96 AVENUE DE LA RÉPUBLIQUE  92120 MONTROUGE FRANCE, 92049011,lat,lon,Name,Adresse, Nb de places BePark,
48.8163235,2.3203535,Indigo - Victor Hugo - Marché,9 -11 RUE VICTOR HUGO  92120 MONTROUGE FRANCE, 92049012,lat,lon,Name,Adresse, Nb de places BePark,
48.8148986,2.3208254,Indigo - Henri Ginoux,93 AVENUE HENRI GINOUX  92120 MONTROUGE FRANCE, 92049013,lat,lon,Name,Adresse, Nb de places BePark,
48.8138601,2.3104423,Indigo - Maurice Arnoux,125 RUE MAURICE ARNOUX  92120 MONTROUGE FRANCE, 92049014,lat,lon,Name,Adresse, Nb de places BePark,
48.8162742,2.3252645,Indigo - Aristide Briand,74 AVENUE ARISTIDE BRIAND  92120 MONTROUGE FRANCE, 92049015,lat,lon,Name,Adresse, Nb de places BePark,
48.8180745,2.3213125,Indigo - Gabriel Péri,33 RUE GABRIEL PERI  92120 MONTROUGE FRANCE, 92049016,lat,lon,Name,Adresse, Nb de places BePark,
48.8166022,2.3186988,Indigo - République,63 AVENUE DE LA RÉPUBLIQUE  92120 MONTROUGE FRANCE, 92049017,lat,lon,Name,Adresse, Nb de places BePark,
48.8178866,2.3239164,Indigo - ZAC Nord,10 RUE GABRIEL PERI  92120 MONTROUGE FRANCE, 92049018,lat,lon,Name,Adresse, Nb de places BePark,
48.8150156,2.3184735,Indigo - 19 Verdier,19 AVENUE VERDIER  92120 MONTROUGE FRANCE, 92049019,lat,lon,Name,Adresse, Nb de places BePark,
48.8189080,2.3197910,Indigo - Emile Cresp,1 PLACE EMILE CRESP 92120 MONTROUGE FRANCE, 92049020,lat,lon,Name,Adresse, Nb de places BePark,
46.1791354,6.7088785,Indigo - La Cruzaz,1 PLACE DE L'EGLISE  74110 MORZINE FRANCE, 74191003,lat,lon,Name,Adresse, Nb de places BePark,
46.1791354,6.7088785,Indigo - La Cruzaz,1 PLACE DE L'EGLISE  74110 MORZINE FRANCE, 74191004,lat,lon,Name,Adresse, Nb de places BePark,
46.1791354,6.7088785,Indigo - La Cruzaz,1 PLACE DE L'EGLISE  74110 MORZINE FRANCE, 74191006,lat,lon,Name,Adresse, Nb de places BePark,
46.1791354,6.7088785,Indigo - La Cruzaz,1 PLACE DE L'EGLISE  74110 MORZINE FRANCE, 74191007,lat,lon,Name,Adresse, Nb de places BePark,
47.7467554,7.3447628,Indigo - Gare Bâle,28 BIS, RUE DE BÂLE  68100 MULHOUSE FRANCE, 68224005,lat,lon,Name,Adresse, Nb de places BePark,
47.7450812,7.3358259,Indigo - Les Halles - La Paix,2 RUE DE MITTELBACH  68100 MULHOUSE FRANCE, 68224006,lat,lon,Name,Adresse, Nb de places BePark,
47.7463170,7.3315460,Indigo - Flammarion,RUE CAMILLE FLAMMARION  68100 MULHOUSE FRANCE, 68224001,lat,lon,Name,Adresse, Nb de places BePark,
47.7484533,7.3360470,Indigo - Maréchaux,6 RUE DU COUVENT  68100 MULHOUSE FRANCE, 68224002,lat,lon,Name,Adresse, Nb de places BePark,
47.7493949,7.3419524,Indigo - Centre,3 RUE DE METZ  68100 MULHOUSE FRANCE, 68224003,lat,lon,Name,Adresse, Nb de places BePark,
