lat,lon,Name,Adresse,Spots,
48.8823458,2.3308118,Perial 13 / 15 rue de Calais PARIS / CALAIS ,13 / 15 rue de Calais PARIS / CALAIS , 5,lat,lon,Name,Adresse,Spots,
48.8455208,2.2889215,Perial 61 - 63 RUE DES ENTREPRENEURS PARIS / ENTREPRE. 61,61 - 63 RUE DES ENTREPRENEURS PARIS / ENTREPRE. 61, ,lat,lon,Name,Adresse,Spots,
48.8820507,2.2888753,Perial 34-36 RUE GUERSANT SCI GUERSANT,34-36 RUE GUERSANT SCI GUERSANT, 13,lat,lon,Name,Adresse,Spots,
48.8577925,2.3977015,Perial 49 RUE BAGNOLET PARIS / BAGNOLET,49 RUE BAGNOLET PARIS / BAGNOLET, ,lat,lon,Name,Adresse,Spots,
49.4435261,1.0984309,Perial 156 BOULEVARD DE L'EUROPE ROUEN/LE POLARIS ,156 BOULEVARD DE L'EUROPE ROUEN/LE POLARIS , 20,lat,lon,Name,Adresse,Spots,
48.8364152,2.7112764,Perial 50 BOULEVARD ANTOINE GIROUST BUSSY SAINT GEORGES,50 BOULEVARD ANTOINE GIROUST BUSSY SAINT GEORGES, 46,lat,lon,Name,Adresse,Spots,
48.84432,2.788231,Perial 1 COURS DANUBE SERRIS GREENWICH ,1 COURS DANUBE SERRIS GREENWICH , 13,lat,lon,Name,Adresse,Spots,
48.7815839,2.2257742,Perial 1 BIS RUE DU PETIT CLAMART VELIZY/BT F/PETIT CLAMART,1 BIS RUE DU PETIT CLAMART VELIZY/BT F/PETIT CLAMART, 119,lat,lon,Name,Adresse,Spots,
48.7826049,2.2252142,Perial 1 RUE DU PETIT CLAMART VELIZY/BT D/PETIT CLAMART,1 RUE DU PETIT CLAMART VELIZY/BT D/PETIT CLAMART, 82,lat,lon,Name,Adresse,Spots,
48.7826049,2.2252142,Perial 1 RUE DU PETIT CLAMART VELIZY/BT G/PETIT CLAMART,1 RUE DU PETIT CLAMART VELIZY/BT G/PETIT CLAMART, 48,lat,lon,Name,Adresse,Spots,
